hr2397-113,Y000031,Failed,113,2013-06-17,L000580,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000096,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000399,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000187,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000621,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000533,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001190,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001270,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001273,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001278,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001177,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,N000179,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001072,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001076,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001077,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001075,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001078,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000207,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000197,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000191,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000548,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000557,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000551,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000486,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,K000375,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001280,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001283,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000597,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000591,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000593,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000592,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000599,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000598,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,N000015,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000562,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000030,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000565,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000458,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000459,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000456,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000455,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000451,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000799,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000795,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000465,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000467,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,E000288,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000469,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001149,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001143,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001170,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001176,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000515,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,O000170,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,N000002,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000087,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001183,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001180,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B000013,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001049,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000593,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000597,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000053,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000596,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000404,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,J000289,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,K000220,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001184,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001187,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001182,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001262,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001260,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000460,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001084,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000266,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001080,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000522,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001139,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000287,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000409,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000559,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000556,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000552,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000551,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000725,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001063,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001068,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C000984,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000011,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000193,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000588,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000482,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001227,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000185,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,V000132,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000937,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,N000127,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000472,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000573,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,T000470,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001171,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,Y000033,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001250,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001259,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001168,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001059,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001058,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001052,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001057,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001175,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000605,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000607,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000598,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000030,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B000574,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000567,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000566,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000565,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000564,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000562,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000560,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000568,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,J000294,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000571,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000570,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,J000290,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,J000292,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000579,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000578,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001186,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000355,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000216,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000018,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,E000215,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000410,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C000537,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001096,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001097,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001090,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000244,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000248,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C000714,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000816,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000814,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,N000185,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H000324,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000933,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000051,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000265,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,V000081,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001163,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001160,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000099,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,P000096,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001243,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B001248,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000397,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001067,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001061,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000588,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001069,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001068,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B000213,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000215,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,G000571,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001156,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,L000564,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001150,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,B000287,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H000067,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000610,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000616,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000617,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000614,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000615,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000618,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,D000619,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000689,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,Y000062,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,Y000063,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,Y000065,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C000266,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S000344,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,J000255,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,E000290,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,F000043,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,K000380,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,A000367,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001159,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001158,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M001156,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,A000369,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001032,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,H001034,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000582,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001036,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000312,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001037,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,O000169,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,W000800,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,R000587,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,C001038,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001193,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001192,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,S001195,yea,
hr2397-113,Y000031,Failed,113,2013-06-17,M000485,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B000911,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,D000622,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,D000620,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,A000210,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001095,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,I000057,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,I000056,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001191,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001271,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001275,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001274,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001279,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001179,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,P000523,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,G000546,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,G000549,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C000071,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,L000559,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S001145,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,L000554,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,R000487,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,V000108,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,K000378,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,K000379,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,K000376,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001282,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001284,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001285,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B001287,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,P000595,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,P000594,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,W000791,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S000583,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,L000563,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,F000372,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,F000454,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,F000450,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,W000798,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,B000490,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,W000796,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,W000797,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,K000009,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,T000460,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,T000463,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,T000462,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,T000468,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001142,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001144,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S000510,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S001172,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,L000263,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S001187,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S001185,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S001188,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,S001189,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001048,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001047,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001046,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001045,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,D000612,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,P000606,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,J000288,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,L000480,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,K000188,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001059,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,J000126,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,H000636,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001188,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001189,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001185,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001180,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001181,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,U000031,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,F000462,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,F000461,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001087,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,C001083,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,G000377,nay,
hr2397-113,Y000031,Failed,113,2013-06-17,M001137,nay,
