B001259	N00027464	house	Iowa	Bruce	Braley	D	True	brucebraley	http://braley.house.gov
F000372	N00000684	house	New Jersey	Rodney	Frelinghuysen	R	True	USRepRodney	http://frelinghuysen.house.gov
P000601	N00031958	house	Mississippi	Steven	Palazzo	R	True	congpalazzo	http://palazzo.house.gov
T000193	N00003288	house	Mississippi	Bennie	Thompson	D	True	BennieGThompson	http://benniethompson.house.gov
G000359	N00009975	senate	South Carolina	Lindsey	Graham	R	True	GrahamBlog	http://www.lgraham.senate.gov
L000111	N00004227	house	Iowa	Tom	Latham	R	True	TomLatham	http://www.house.gov/latham
H000324	N00002884	house	Florida	Alcee	Hastings	D	True	None	http://www.alceehastings.house.gov
N000185	N00032441	house	Florida	Richard	Nugent	R	True	RepRichNugent	http://nugent.house.gov
V000131	N00033839	house	Texas	Marc	Veasey	D	True	RepVeasey	http://veasey.house.gov
D000610	N00031317	house	Florida	Theodore	Deutch	D	True	repteddeutch	http://teddeutch.house.gov
B001260	N00027626	house	Florida	Vern	Buchanan	R	True	VernBuchanan	http://buchanan.house.gov
I000057	N00013345	house	New York	Steve	Israel	D	True	RepSteveIsrael	http://israel.house.gov
G000546	N00013323	house	Missouri	Sam	Graves	R	True	None	http://graves.house.gov
W000779	N00007724	senate	Oregon	Ron	Wyden	D	True	RonWyden	http://www.wyden.senate.gov
R000486	N00006671	house	California	Lucille	Roybal-Allard	D	True	RepRoybalAllard	http://www.house.gov/roybal-allard
B001286	N00033390	house	Illinois	Cheri	Bustos	D	True	RepCheri	http://bustos.house.gov
O000169	N00031011	house	New York	William	Owens	D	True	BillOwensNY	http://owens.house.gov
B001262	N00028986	house	Georgia	Paul	Broun	R	True	RepPaulBrounMD	http://broun.house.gov
S000480	N00001311	house	New York	Louise	Slaughter	D	True	louiseslaughter	http://www.louise.house.gov
N000187	N00033509	house	California	Gloria	Negrete McLeod	D	True	RepMcLeod	http://negretemcleod.house.gov
B001230	N00004367	senate	Wisconsin	Tammy	Baldwin	D	True	SenatorBaldwin	http://www.baldwin.senate.gov
R000589	N00030962	house	Virginia	E.	Rigell	R	True	repscottrigell	http://rigell.house.gov
K000384	N00033177	senate	Virginia	Timothy	Kaine	D	True	SenKaineOffice	http://www.kaine.senate.gov
B001275	N00031227	house	Indiana	Larry	Bucshon	R	True	RepLarryBucshon	http://bucshon.house.gov
B001227	N00001619	house	Pennsylvania	Robert	Brady	D	True	RepBrady	http://www.brady.house.gov
H001036	N00024922	house	Texas	Jeb	Hensarling	R	True	RepHensarling	http://hensarling.house.gov/
W000207	N00002328	house	North Carolina	Melvin	Watt	D	True	MelWattNC12	http://watt.house.gov
J000126	N00008122	house	Texas	Eddie	Johnson	D	True	RepEBJ	http://www.house.gov/ebjohnson
S000033	N00000528	senate	Vermont	Bernard	Sanders	I	True	sensanders	http://www.sanders.senate.gov
L000567	N00000898	house	New Jersey	Leonard	Lance	R	True	None	http://lance.house.gov
K000379	N00034044	house	Massachusetts	Joseph	Kennedy	D	True	RepJoeKennedy	http://kennedy.house.gov
B001251	N00027035	house	North Carolina	George	Butterfield	D	True	gkbutterfield	http://www.house.gov/butterfield
C001067	N00026961	house	New York	Yvette	Clarke	D	True	YvetteClarke	http://clarke.house.gov
L000565	N00027741	house	Iowa	David	Loebsack	D	True	daveloebsack	http://loebsack.house.gov
C000537	N00002408	house	South Carolina	James	Clyburn	D	True	clyburn	http://clyburn.house.gov
L000577	N00031696	senate	Utah	Mike	Lee	R	True	SenMikeLee	http://www.lee.senate.gov
S000364	N00004961	house	Illinois	John	Shimkus	R	True	RepShimkus	http://shimkus.house.gov
G000565	N00030771	house	Arizona	Paul	Gosar	R	True	RepGosar	http://gosar.house.gov
H001045	N00029632	house	Mississippi	Gregg	Harper	R	True	GreggHarper	http://harper.house.gov
K000382	N00030875	house	New Hampshire	Ann	Kuster	D	True	RepAnnieKuster	http://kuster.house.gov
H001034	N00012611	house	California	Michael	Honda	D	True	RepMikeHonda	http://www.house.gov/honda
G000558	N00029675	house	Kentucky	Brett	Guthrie	R	True	None	http://guthrie.house.gov
S000770	N00004118	senate	Michigan	Debbie	Stabenow	D	True	StabenowPress	http://www.stabenow.senate.gov
A000367	N00031938	house	Michigan	Justin	Amash	R	True	repjustinamash	http://amash.house.gov
N000181	N00007248	house	California	Devin	Nunes	R	True	Rep_DevinNunes	http://nunes.house.gov
S000148	N00001093	senate	New York	Charles	Schumer	D	True	chuckschumer	http://www.schumer.senate.gov
G000550	N00024760	house	Georgia	Phil	Gingrey	R	True	RepPhilGingrey	http://gingrey.house.gov/
P000592	N00026457	house	Texas	Ted	Poe	R	True	JudgeTedPoe	http://poe.house.gov/
G000551	N00025284	house	Arizona	Ral	Grijalva	D	True	repraulgrijalva	http://grijalva.house.gov
G000560	N00030788	house	Georgia	Tom	Graves	R	True	reptomgraves	http://tomgraves.house.gov
S001193	N00033508	house	California	Eric	Swalwell	D	True	repswalwell	http://swalwell.house.gov
C000567	N00003328	senate	Mississippi	Thad	Cochran	R	True	SenThadCochran	http://www.cochran.senate.gov
L000562	N00013855	house	Massachusetts	Stephen	Lynch	D	True	RepStephenLynch	http://lynch.house.gov
H001038	N00027060	house	New York	Brian	Higgins	D	True	RepBrianHiggins	http://www.house.gov/higgins
N000127	N00021207	house	Minnesota	Richard	Nolan	D	True	usrepricknolan	http://nolan.house.gov
K000188	N00004403	house	Wisconsin	Ron	Kind	D	True	repronkind	http://kind.house.gov
W000791	N00007690	house	Oregon	Greg	Walden	R	True	repgregwalden	http://walden.house.gov
L000397	N00007479	house	California	Zoe	Lofgren	D	True	RepZoeLofgren	http://www.house.gov/lofgren
L000571	N00029788	house	Wyoming	Cynthia	Lummis	R	True	CynthiaLummis	http://lummis.house.gov
S000051	N00033549	house	South Carolina	Marshall	Sanford	R	True		None
C001047	N00009771	house	West Virginia	Shelley	Capito	R	True	RepShelley	http://capito.house.gov
H001050	N00025881	house	Hawaii	Colleen	Hanabusa	D	True	RepHanabusa	http://hanabusa.house.gov
W000810	N00032416	house	Georgia	Rob	Woodall	R	True	None	http://woodall.house.gov
D000621	N00034746	house	Florida	Ron	DeSantis	R	True	RepDeSantis	http://desantis.house.gov
M001185	N00034277	house	New York	Sean	Maloney	D	True	RepSeanMaloney	http://seanmaloney.house.gov
V000128	N00013820	house	Maryland	Chris	Van Hollen	D	True	chrisvanhollen	http://vanhollen.house.gov
B001261	N00006236	senate	Wyoming	John	Barrasso	R	True	SenJohnBarrasso	http://www.barrasso.senate.gov
W000796	N00026163	house	Georgia	Lynn	Westmoreland	R	True	repwestmoreland	http://westmoreland.house.gov/
F000463	N00033443	senate	Nebraska	Deb	Fischer	R	True	SenatorFischer	http://www.fischer.senate.gov
L000573	N00031377	house	Idaho	Ral	Labrador	R	True	Raul_Labrador	http://labrador.house.gov
J000295	N00035007	house	Ohio	David	Joyce	R	True	RepDaveJoyce	http://joyce.house.gov
W000798	N00026368	house	Michigan	Tim	Walberg	R	True	RepWalberg	http://walberg.house.gov
N000032	N00009926	senate	Florida	Bill	Nelson	D	True	SenBillNelson	http://www.billnelson.senate.gov
S000522	N00009816	house	New Jersey	Christopher	Smith	R	True	None	http://chrissmith.house.gov
C001036	N00007232	house	California	Lois	Capps	D	True	RepLoisCapps	http://capps.house.gov
B001265	N00029901	senate	Alaska	Mark	Begich	D	True	SenatorBegich	http://www.begich.senate.gov
E000293	N00033217	house	Connecticut	Elizabeth	Esty	D	True	RepEsty	http://esty.house.gov
L000564	N00028133	house	Colorado	Doug	Lamborn	R	True	RepDLamborn	http://lamborn.house.gov
C000380	N00000133	house	US Virgin Islands	Donna	Christensen	D	True	DelegateDonna	http://donnachristensen.house.gov
B000013	N00008091	house	Alabama	Spencer	Bachus	R	True	BachusAL06	http://bachus.house.gov
G000548	N00000743	house	New Jersey	Scott	Garrett	R	True	repgarrett	http://garrett.house.gov
C000984	N00001971	house	Maryland	Elijah	Cummings	D	True	ElijahECummings	http://www.house.gov/cummings
W000799	N00027467	house	Minnesota	Timothy	Walz	D	True	RepTimWalz	http://walz.house.gov
L000550	N00005395	senate	Louisiana	Mary	Landrieu	D	True	senlandrieu	http://www.landrieu.senate.gov
L000576	N00030676	house	Missouri	Billy	Long	R	True	None	http://long.house.gov
M001188	N00034547	house	New York	Grace	Meng	D	True	RepGraceMeng	http://meng.house.gov
B001245	N00024866	house	Guam	Madeleine	Bordallo	D	True	CandiceMiller	http://www.house.gov/bordallo
D000216	N00000615	house	Connecticut	Rosa	DeLauro	D	True	rosadelauro	http://www.house.gov/delauro
J000294	N00033640	house	New York	Hakeem	Jeffries	D	True	HakeemJeffries	http://jeffries.house.gov
B001269	N00025495	house	Pennsylvania	Lou	Barletta	R	True	RepLouBarletta	http://barletta.house.gov
C001097	N00033373	house	California	Tony	Crdenas	D	True	repcardenas	http://cardenas.house.gov
Y000063	N00031502	house	Kansas	Kevin	Yoder	R	True	RepKevinYoder	http://yoder.house.gov
T000460	N00007419	house	California	Mike	Thompson	D	True	RepThompson	http://mikethompson.house.gov
R000435	N00002858	house	Florida	Ileana	Ros-Lehtinen	R	True	RosLehtinen	http://ros-lehtinen.house.gov
I000055	N00002593	senate	Georgia	John	Isakson	R	True	SenatorIsakson	http://www.isakson.senate.gov
S001188	N00030891	house	Indiana	Marlin	Stutzman	R	True	RepStutzman	http://stutzman.house.gov
M001187	N00033631	house	North Carolina	Mark	Meadows	R	True	RepMarkMeadows	http://meadows.house.gov
B001274	N00030910	house	Alabama	Mo	Brooks	R	True	RepMoBrooks	http://brooks.house.gov
C000141	N00001955	senate	Maryland	Benjamin	Cardin	D	True	SenatorCardin	http://www.cardin.senate.gov
B001282	N00031233	house	Kentucky	Garland	Barr	R	True	RepAndyBarr	http://barr.house.gov
N000184	N00032022	house	South Dakota	Kristi	Noem	R	True	repkristinoem	http://noem.house.gov
E000285	N00006249	senate	Wyoming	Michael	Enzi	R	True	SenatorEnzi	http://www.enzi.senate.gov
F000456	N00029679	house	Louisiana	John	Fleming	R	True	RepFleming	http://fleming.house.gov
M001163	N00027459	house	California	Doris	Matsui	D	True	DorisMatsui	http://matsui.house.gov
T000463	N00025175	house	Ohio	Michael	Turner	R	True	RepMikeTurner	http://turner.house.gov/
B001281	N00033904	house	Ohio	Joyce	Beatty	D	True	RepBeatty	http://beatty.house.gov
B001257	N00027462	house	Florida	Gus	Bilirakis	R	True	RepGusBilirakis	http://bilirakis.house.gov
P000591	N00026160	house	Georgia	Tom	Price	R	True	RepTomPrice	http://tomprice.house.gov
R000575	N00024759	house	Alabama	Mike	Rogers	R	True	RepMikeRogersAL	http://mike-rogers.house.gov/
J000177	N00010084	senate	South Dakota	Tim	Johnson	D	True	SenJohnsonSD	http://www.johnson.senate.gov
S001194	N00028138	senate	Hawaii	Brian	Schatz	D	True	SenBrianSchatz	http://www.schatz.senate.gov
G000553	N00026686	house	Texas	Al	Green	D	True	RepAlGreen	http://www.house.gov/algreen
K000381	N00034453	house	Washington	Derek	Kilmer	D	True	RepDerekKilmer	http://kilmer.house.gov
M000312	N00000179	house	Massachusetts	James	McGovern	D	True	RepMcGovern	http://mcgovern.house.gov
R000596	N00034017	house	Florida	Trey	Radel	R	True	treyradel	http://radel.house.gov
V000129	N00033367	house	California	David	Valadao	R	True	RepDavidValadao	http://valadao.house.gov
B000490	N00002674	house	Georgia	Sanford	Bishop	D	True	SanfordBishop	http://bishop.house.gov
P000604	N00034639	house	New Jersey	Donald	Payne	D	True	RepDonaldPayne	http://payne.house.gov
W000813	N00031226	house	Indiana	Jackie	Walorski	R	True	RepWalorski	http://walorski.house.gov
R000592	N00031741	house	Indiana	Todd	Rokita	R	True	ToddRokita	http://rokita.house.gov
S000937	N00005918	house	Texas	Steve	Stockman	R	True	SteveStockmanTX	http://stockman.house.gov
B001277	N00031685	senate	Connecticut	Richard	Blumenthal	D	True	SenBlumenthal	http://www.blumenthal.senate.gov
S001150	N00009585	house	California	Adam	Schiff	D	True	RepAdamSchiff	http://schiff.house.gov
B001267	N00030608	senate	Colorado	Michael	Bennet	D	True	SenBennetCo	http://www.bennet.senate.gov
C000174	N00012508	senate	Delaware	Thomas	Carper	D	True	SenatorCarper	http://www.carper.senate.gov
C000556	N00002247	house	North Carolina	Howard	Coble	R	True	HowardCoble	http://www.house.gov/coble
C000560	N00005601	senate	Oklahoma	Thomas	Coburn	R	True	TomCoburn	http://www.coburn.senate.gov
R000409	N00007151	house	California	Dana	Rohrabacher	R	True	None	http://www.house.gov/rohrabacher
D000618	N00033054	house	Montana	Steve	Daines	R	True	stevedaines	http://daines.house.gov
H000338	N00009869	senate	Utah	Orrin	Hatch	R	True	SenOrrinHatch	http://www.hatch.senate.gov
S001190	N00033101	house	Illinois	Bradley	Schneider	D	True	RepSchneider	http://schneider.house.gov
H001048	N00029258	house	California	Duncan	Hunter	R	True	Rep_Hunter	http://hunter.house.gov
M001171	N00027891	house	New York	Daniel	Maffei	D	True	RepDanMaffei	http://maffei.house.gov
S001184	N00031782	senate	South Carolina	Tim	Scott	R	True	SenatorTimScott	http://www.scott.senate.gov
C001094	N00034224	house	California	Paul	Cook	R	True	RepPaulCook	http://cook.house.gov
D000620	N00033897	house	Maryland	John	Delaney	D	True	RepJohnDelaney	http://delaney.house.gov
F000458	N00031141	house	Tennessee	Stephen	Fincher	R	True	RepFincherTN08	http://fincher.house.gov
B000213	N00005656	house	Texas	Joe	Barton	R	True	RepJoeBarton	http://joebarton.house.gov
F000450	N00026166	house	North Carolina	Virginia	Foxx	R	True	virginiafoxx	http://foxx.house.gov
H001067	N00033630	house	North Carolina	Richard	Hudson	R	True	RepRichHudson	http://hudson.house.gov
C000754	N00003132	house	Tennessee	Jim	Cooper	D	True	repjimcooper	http://www.cooper.house.gov
C001087	N00030770	house	Arkansas	Eric	Crawford	R	True	RepRickCrawford	http://crawford.house.gov
C001070	N00027503	senate	Pennsylvania	Robert	Casey	D	True	SenBobCasey	http://www.casey.senate.gov
U000031	N00004133	house	Michigan	Fred	Upton	R	True	RepFredUpton	http://www.house.gov/upton
M000639	N00000699	senate	New Jersey	Robert	Menndez	D	True	SenatorMenendez	http://menendez.senate.gov
C001080	N00030600	house	California	Judy	Chu	D	True	RepJudyChu	http://chu.house.gov
D000096	N00004884	house	Illinois	Danny	Davis	D	True	None	http://www.house.gov/davis
W000804	N00029459	house	Virginia	Robert	Wittman	R	True	RobWittman	http://www.wittman.house.gov
H001051	N00030197	house	New York	Richard	Hanna	R	True	RepRichardHanna	http://hanna.house.gov
K000383	N00034580	senate	Maine	Angus	King	I	True	SenAngusKing	http://www.king.senate.gov
C001037	N00000267	house	Massachusetts	Michael	Capuano	D	True	None	http://www.house.gov/capuano
M001180	N00031681	house	West Virginia	David	McKinley	R	True	RepMcKinley	http://mckinley.house.gov
G000562	N00030780	house	Colorado	Cory	Gardner	R	True	repcorygardner	http://gardner.house.gov
A000055	N00003028	house	Alabama	Robert	Aderholt	R	True	Robert_Aderholt	http://aderholt.house.gov
G000571	N00033281	house	Hawaii	Tulsi	Gabbard	D	True	tulsipress	http://gabbard.house.gov
R000584	N00029441	senate	Idaho	James	Risch	R	True	SenatorRisch	http://www.risch.senate.gov
M001158	N00026710	house	Texas	Kenny	Marchant	R	True	RepKenMarchant	http://marchant.house.gov/
K000385	N00033549	house	Illinois	Robin	Kelly	D	True	RepRobinKelly	http://robinkelly.house.gov
L000575	N00031129	house	Oklahoma	James	Lankford	R	True	replankford	http://lankford.house.gov
D000197	N00006134	house	Colorado	Diana	DeGette	D	True	RepDianaDeGette	http://www.house.gov/degette
P000373	N00001633	house	Pennsylvania	Joseph	Pitts	R	True	RepJoePitts	http://pitts.house.gov/
B000589	N00003675	house	Ohio	John	Boehner	R	True	SpeakerBoehner	http://johnboehner.house.gov
C000266	N00003689	house	Ohio	Steve	Chabot	R	True	RepSteveChabot	http://chabot.house.gov
Y000065	N00033220	house	Florida	Ted	Yoho	R	True	RepTedYoho	http://yoho.house.gov
T000464	N00027605	senate	Montana	Jon	Tester	D	True	testerpress	http://www.tester.senate.gov
S001181	N00024790	senate	New Hampshire	Jeanne	Shaheen	D	True	SenatorShaheen	http://www.shaheen.senate.gov
M000702	N00001945	senate	Maryland	Barbara	Mikulski	D	True	senatorbarb	http://www.mikulski.senate.gov
D000612	N00031593	house	California	Jeff	Denham	R	True	RepJeffDenham	http://denham.house.gov
L000263	N00003950	house	Michigan	Sander	Levin	D	True	repsandylevin	http://levin.house.gov
P000607	N00033549	house	Wisconsin	Mark	Pocan	D	True	repmarkpocan	http://pocan.house.gov
J000293	N00032546	senate	Wisconsin	Ron	Johnson	R	True	SenRonJohnson	http://www.ronjohnson.senate.gov
F000062	N00007364	senate	California	Dianne	Feinstein	D	True	senfeinstein	http://www.feinstein.senate.gov
B001255	N00026595	house	Louisiana	Charles	Boustany	R	True	RepBoustany	http://www.house.gov/boustany
J000290	N00029077	house	Kansas	Lynn	Jenkins	R	True	RepLynnJenkins	http://lynnjenkins.house.gov
T000462	N00009699	house	Ohio	Patrick	Tiberi	R	True	tiberipress	http://tiberi.house.gov
B001278	N00033474	house	Oregon	Suzanne	Bonamici	D	True	RepBonamici	http://bonamici.house.gov
D000600	N00025337	house	Florida	Mario	Diaz-Balart	R	True	MarioDB	http://mariodiazbalart.house.gov
C000059	N00007099	house	California	Ken	Calvert	R	True	KenCalvert	http://calvert.house.gov
P000595	N00029277	house	Michigan	Gary	Peters	D	True	RepGaryPeters	http://peters.house.gov
S000185	N00002147	house	Virginia	Robert	Scott	D	True	repbobbyscott	http://www.house.gov/scott
J000291	N00029444	senate	Nebraska	Mike	Johanns	R	True	Mike_Johanns	http://www.johanns.senate.gov
P000523	N00002260	house	North Carolina	David	Price	D	True	RepDavidEPrice	http://price.house.gov
S000248	N00001813	house	New York	Jos	Serrano	D	True	repjoseserrano	http://serrano.house.gov
M001111	N00007876	senate	Washington	Patty	Murray	D	True	pattymurray	http://www.murray.senate.gov
C001075	N00030245	house	Louisiana	Bill	Cassidy	R	True	None	http://cassidy.house.gov
S001179	N00029273	house	Illinois	Aaron	Schock	R	True	repaaronschock	http://schock.house.gov
L000554	N00000851	house	New Jersey	Frank	LoBiondo	R	True	RepLoBiondo	http://www.house.gov/lobiondo
M000933	N00002083	house	Virginia	James	Moran	D	True	Jim_Moran	http://moran.house.gov
L000287	N00002577	house	Georgia	John	Lewis	D	True	RepJohnLewis	http://www.house.gov/johnlewis
L000578	N00033987	house	California	Doug	LaMalfa	R	True	RepLaMalfa	http://lamalfa.house.gov
K000220	N00002656	house	Georgia	Jack	Kingston	R	True	JackKingston	http://kingston.house.gov
P000258	N00004558	house	Minnesota	Collin	Peterson	D	True	None	http://collinpeterson.house.gov
D000616	N00030957	house	Tennessee	Scott	DesJarlais	R	True	DesJarlaisTN04	http://desjarlais.house.gov
C001071	N00027441	senate	Tennessee	Bob	Corker	R	True	SenBobCorker	http://www.corker.senate.gov
M001151	N00024992	house	Pennsylvania	Tim	Murphy	R	True	RepTimMurphy	http://murphy.house.gov
M001142	N00009753	house	Utah	Jim	Matheson	D	True	RepJimMatheson	http://matheson.house.gov
H001057	N00027649	house	Kansas	Tim	Huelskamp	R	True	conghuelskamp	http://huelskamp.house.gov
R000577	N00025280	house	Ohio	Tim	Ryan	D	True	RepTimRyan	http://timryan.house.gov
M001183	N00032838	senate	West Virginia	Joe	Manchin	D	True	Sen_JoeManchin	http://www.manchin.senate.gov
T000470	N00027509	house	Colorado	Scott	Tipton	R	True	RepTipton	http://tipton.house.gov
M001176	N00029303	senate	Oregon	Jeff	Merkley	D	True	SenJeffMerkley	http://www.merkley.senate.gov
M001143	N00012942	house	Minnesota	Betty	McCollum	D	True	BettyMcCollum04	http://www.house.gov/mccollum
N000015	N00000153	house	Massachusetts	Richard	Neal	D	True	RepRichardNeal	http://neal.house.gov
L000557	N00000575	house	Connecticut	John	Larson	D	True	repjohnlarson	http://www.larson.house.gov
B000574	N00007727	house	Oregon	Earl	Blumenauer	D	True	blumenauermedia	http://blumenauer.house.gov
C001091	N00033316	house	Texas	Joaquin	Castro	D	True	JoaquinCastrotx	http://castro.house.gov
Y000033	N00007999	house	Alaska	Don	Young	R	True	repdonyoung	http://donyoung.house.gov
P000034	N00000781	house	New Jersey	Frank	Pallone	D	True	FrankPallone	http://www.house.gov/pallone
N000179	N00006789	house	California	Grace	Napolitano	D	True	gracenapolitano	http://napolitano.house.gov
C001048	N00009738	house	Texas	John	Culberson	R	True	congculberson	http://culberson.house.gov
C001098	N00033085	senate	Texas	Ted	Cruz	R	True	SenTedCruz	http://www.cruz.senate.gov
C001077	N00024753	house	Colorado	Mike	Coffman	R	True	RepMikeCoffman	http://coffman.house.gov
K000210	N00001193	house	New York	Peter	King	R	True	RepPeteKing	http://peteking.house.gov
R000570	N00004357	house	Wisconsin	Paul	Ryan	R	True	reppaulryan	http://paulryan.house.gov
P000593	N00027510	house	Colorado	Ed	Perlmutter	D	True	RepPerlmutter	http://perlmutter.house.gov
T000459	N00005321	house	Nebraska	Lee	Terry	R	True	LEETERRYNE	http://leeterry.house.gov
W000817	N00033492	senate	Massachusetts	Elizabeth	Warren	D	True	senwarren	http://www.warren.senate.gov
L000480	N00001024	house	New York	Nita	Lowey	D	True	NitaLowey	http://www.house.gov/lowey
K000367	N00027500	senate	Minnesota	Amy	Klobuchar	D	True	None	http://www.klobuchar.senate.gov
P000265	N00004426	house	Wisconsin	Thomas	Petri	R	True	None	http://petri.house.gov
C001035	N00000491	senate	Maine	Susan	Collins	R	True	senatorcollins	http://www.collins.senate.gov
C001053	N00025726	house	Oklahoma	Tom	Cole	R	True	tomcoleok04	http://cole.house.gov
M000934	N00005282	senate	Kansas	Jerry	Moran	R	True	JerryMoran	http://www.moran.senate.gov
F000010	N00007632	house	American Samoa	Eni	Faleomavaega	D	True		http://www.house.gov/faleomavaega
H000067	N00005645	house	Texas	Ralph	Hall	R	True	RalphHallPress	http://ralphhall.house.gov/
D000563	N00004981	senate	Illinois	Richard	Durbin	D	True	SenatorDurbin	http://www.durbin.senate.gov
J000174	N00008028	house	Texas	Sam	Johnson	R	True	SamsPressShop	http://samjohnson.house.gov
C001061	N00026790	house	Missouri	Emanuel	Cleaver	D	True	repcleaver	http://www.house.gov/cleaver
M001181	N00031134	house	Pennsylvania	Patrick	Meehan	R	True	repmeehan	http://meehan.house.gov
S001192	N00033932	house	Utah	Chris	Stewart	R	True	repchrisstewart	http://stewart.house.gov
S000030	N00008274	house	California	Loretta	Sanchez	D	True	lorettasanchez	http://www.lorettasanchez.house.gov
J000255	N00002299	house	North Carolina	Walter	Jones	R	True	RepWalterJones	http://jones.house.gov
S001185	N00030622	house	Alabama	Terri	Sewell	D	True	RepTerriSewell	http://sewell.house.gov
W000215	N00001861	house	California	Henry	Waxman	D	True	WaxmanClimate	http://www.henrywaxman.house.gov
J000032	N00005818	house	Texas	Sheila	Jackson Lee	D	True	JacksonLeeTX18	http://jacksonlee.house.gov
C000286	N00002685	senate	Georgia	Saxby	Chambliss	R	True	SaxbyChambliss	http://www.chambliss.senate.gov
T000250	N00004572	senate	South Dakota	John	Thune	R	True	senjohnthune	http://www.thune.senate.gov
V000130	N00007021	house	California	Juan	Vargas	D	True	RepJuanVargas	http://vargas.house.gov
M001166	N00026926	house	California	Jerry	McNerney	D	True	RepMcNerney	http://mcnerney.house.gov
D000399	N00006023	house	Texas	Lloyd	Doggett	D	True	RepLloydDoggett	http://doggett.house.gov
G000573	N00029908	house	Florida	Joe	Garcia	D	True		http://garcia.house.gov
C000542	N00003845	senate	Indiana	Daniel	Coats	R	True	sendancoats	http://www.coats.senate.gov
A000369	N00031177	house	Nevada	Mark	Amodei	R	True	markamodeinv2	http://amodei.house.gov
R000597	N00033832	house	South Carolina	Tom	Rice	R	True	RepTomRice	http://rice.house.gov
H001061	N00031688	senate	North Dakota	John	Hoeven	R	True	SenJohnHoeven	http://www.hoeven.senate.gov
F000451	N00027229	house	Pennsylvania	Michael	Fitzpatrick	R	True	RepFitzpatrick	http://fitzpatrick.house.gov
A000368	N00030980	senate	New Hampshire	Kelly	Ayotte	R	True	None	http://www.ayotte.senate.gov
P000449	N00003682	senate	Ohio	Robert	Portman	R	True	robportman	http://www.portman.senate.gov
C001063	N00024978	house	Texas	Henry	Cuellar	D	True	RepCuellar	http://cuellar.house.gov
F000449	N00026631	house	Nebraska	Jeff	Fortenberry	R	True	JeffFortenberry	http://fortenberry.house.gov
K000009	N00003522	house	Ohio	Marcy	Kaptur	D	True	RepMarcyKaptur	http://www.kaptur.house.gov
M001149	N00024770	house	Maine	Michael	Michaud	D	True	RepMikeMichaud	http://michaud.house.gov
G000289	N00009154	house	Virginia	Bob	Goodlatte	R	True	RepGoodlatte	http://goodlatte.house.gov/
B001242	N00025413	house	New York	Timothy	Bishop	D	True	timbishopny	http://timbishop.house.gov
T000266	N00000226	house	Massachusetts	John	Tierney	D	True	RepTierney	http://tierney.house.gov
A000361	N00025464	house	Louisiana	Rodney	Alexander	R	True	USRepAlexander	http://www.house.gov/alexander
C001059	N00026341	house	California	Jim	Costa	D	True	repjimcosta	http://costa.house.gov
L000570	N00029562	house	New Mexico	Ben	Lujn	D	True	repbenraylujan	http://lujan.house.gov
S000250	N00005681	house	Texas	Pete	Sessions	R	True	petesessions	http://sessions.house.gov/
G000563	N00031128	house	Ohio	Bob	Gibbs	R	True	repbobgibbs	http://gibbs.house.gov
C001062	N00026041	house	Texas	K.	Conaway	R	True	ConawayTX11	http://conaway.house.gov
M001191	N00033091	house	Florida	Patrick	Murphy	D	True	RepMurphyFL	http://patrickmurphy.house.gov
S001172	N00027623	house	Nebraska	Adrian	Smith	R	True	RepAdrianSmith	http://adriansmith.house.gov/
S001191	N00033983	house	Arizona	Kyrsten	Sinema	D	True	RepSinema	http://sinema.house.gov
S001177	N00030418	house	Northern Mariana Islands	Gregorio	Sablan	D	True	None	http://sablan.house.gov
M000303	N00006424	senate	Arizona	John	McCain	R	True	SenJohnMcCain	http://www.mccain.senate.gov
R000515	N00004887	house	Illinois	Bobby	Rush	D	True	RepBobbyRush	http://rush.house.gov
B001287	N00030717	house	California	Ami	Bera	D	True	repbera	http://bera.house.gov
P000096	N00000751	house	New Jersey	Bill	Pascrell	D	True	BillPascrell	http://pascrell.house.gov
S001175	N00029649	house	California	Jackie	Speier	D	True	repspeier	http://speier.house.gov
L000491	N00005559	house	Oklahoma	Frank	Lucas	R	True	RepFrankLucas	http://lucas.house.gov/
F000030	N00007312	house	California	Sam	Farr	D	True	RepSamFarr	http://www.house.gov/farr
